"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"659","12238402","Hofbieber Langenbieberer Straße","","50.583445","9.838662","2083","","0","","",""
"660","12023301","Hofbieber Ortsmitte","","50.586363","9.837203","2083","","0","","",""
"661","12023302","Hofbieber Ortsmitte","","50.5868","9.837547","2083","","0","","",""
"662","12088001","Hofaschenbach Rathaus","","50.633407","9.846688","1648","","0","","",""
"663","12088002","Hofaschenbach Rathaus","","50.633237","9.846588","1648","","0","","",""
"664","12022101","Hofbieber Weihershof","","50.586418","9.856715","2083","","0","","",""
"665","12022102","Hofbieber Weihershof","","50.587823","9.859323","2083","","0","","",""
"666","12055201","Hosenfeld Lindenstraße","","50.502025","9.477338","2127","","0","","",""
"667","12055202","Hosenfeld Lindenstraße","","50.502025","9.477298","2127","","0","","",""
"668","12041201","Hosenfeld Ortsmitte","","50.50568","9.478882","2127","","0","","",""
"669","12041202","Hosenfeld Ortsmitte","","50.50553","9.478847","2127","","0","","",""
"670","12056101","Hosenfeld Schule","","50.505828","9.475113","2127","","0","","",""
"671","12041601","Hosenfeld Schwimmbad","","50.512702","9.477852","2127","","0","","",""
"672","12041602","Hosenfeld Schwimmbad","","50.51268","9.477783","2127","","0","","",""
"673","12226802","Hundsbach","","50.622522","10.040065","1710","","0","","",""
"674","12013701","Hünfeld Arbeitsamt","","50.667878","9.762547","1645","","0","","",""
"675","12013702","Hünfeld Arbeitsamt","","50.66793","9.762542","1645","","0","","",""
"676","11104801","Hünfeld Bahnhof","","50.672247","9.763578","1645","","0","","",""
"677","11104802","Hünfeld Bahnhof","","50.672483","9.763522","1645","","0","","",""
"678","11104803","Hünfeld Bahnhof","","50.67265","9.763483","1645","","0","","",""
"679","11104804","Hünfeld Bahnhof","","50.672442","9.763617","1645","","0","","",""
"680","11104805","Hünfeld Bahnhof","","50.672067","9.763617","1645","","0","","",""
"681","12099401","Hünfeld Freizeitanlage Tiergarten","","50.664002","9.774295","1645","","0","","",""
"682","12099402","Hünfeld Freizeitanlage Tiergarten","","50.664187","9.774623","1645","","0","","",""
"683","12229001","Hünfeld Hallenbad","","50.672717","9.769437","1645","","0","","",""
"684","12229002","Hünfeld Hallenbad","","50.672693","9.769427","1645","","0","","",""
"685","12009601","Hünhan","","50.69071","9.73358","1650","","0","","",""
"686","12009602","Hünhan","","50.690588","9.733783","1650","","0","","",""
"687","12099501","Hünfeld Heliosklinik","","50.664167","9.766733","1645","","0","","",""
"688","12099502","Hünfeld Heliosklinik","","50.664125","9.766838","1645","","0","","",""
"689","12095001","Hünfeld Industriegebiet","","50.686145","9.75643","1645","","0","","",""
"690","12095002","Hünfeld Industriegebiet","","50.68625","9.756415","1645","","0","","",""
"691","12220601","Hünfeld J.A.F.-Schule","","50.678285","9.764963","1645","","0","","",""
"692","12098001","Hünfeld Molzbacher Berg","","50.669278","9.784705","1645","","0","","",""
"693","12098002","Hünfeld Molzbacher Berg","","50.669327","9.783452","1645","","0","","",""
"694","12013801","Hünfeld Nordend","","50.680053","9.762148","1645","","0","","",""
"695","12013802","Hünfeld Nordend","","50.679995","9.762228","1645","","0","","",""
"696","12014009","Hünfeld Schulzentrum","","50.668288","9.77008","1645","","0","","",""
"697","12014301","Hünfeld Rasdorfer Straße","","50.680245","9.771922","1645","","0","","",""
"698","12014302","Hünfeld Rasdorfer Straße","","50.680042","9.770983","1645","","0","","",""
"699","12014000","Hünfeld Schulzentrum","","50.66751","9.770057","1645","","0","","",""
"700","12014001","Hünfeld Schulzentrum","","50.667195","9.770037","1645","","0","","",""
"701","12014002","Hünfeld Schulzentrum","","50.666972","9.77006","1645","","0","","",""
"702","12014003","Hünfeld Schulzentrum","","50.666838","9.77014","1645","","0","","",""
"703","12014004","Hünfeld Schulzentrum","","50.666718","9.76994","1645","","0","","",""
"704","12014005","Hünfeld Schulzentrum","","50.666517","9.769897","1645","","0","","",""
"705","12014006","Hünfeld Schulzentrum","","50.666345","9.769835","1645","","0","","",""
"706","12014007","Hünfeld Schulzentrum","","50.666153","9.769818","1645","","0","","",""
"707","12014008","Hünfeld Schulzentrum","","50.666083","9.769832","1645","","0","","",""
"708","12019201","Istergiesel","","50.516238","9.607435","2001","","0","","",""
"709","12092301","Johannesberg Am Zirkenbacher Kreuz","","50.520535","9.651182","2001","","0","","",""
"710","12092302","Johannesberg Am Zirkenbacher Kreuz","","50.52055","9.651262","2001","","0","","",""
"711","12080501","Johannesberg Lagerfeld","","50.524602","9.659872","2001","","0","","",""
"712","12080502","Johannesberg Lagerfeld","","50.524645","9.659783","2001","","0","","",""
"713","12080601","Johannesberg Propstei","","50.523423","9.660687","2001","","0","","",""
"714","12080602","Johannesberg Propstei","","50.523543","9.660502","2001","","0","","",""
"715","12233001","Johannesberg Vereinszentrum","","50.52173","9.656108","2001","","0","","",""
"716","12041901","Jossa","","50.48965","9.451447","2128","","0","","",""
"717","12041902","Jossa","","50.490362","9.451948","2128","","0","","",""
"718","12041701","Jossa Schlingenmühle","","50.496775","9.46044","2128","","0","","",""
"719","12041702","Jossa Schlingenmühle","","50.496857","9.460745","2128","","0","","",""
"720","12724402","Kauppen","","50.455473","9.490372","1942","","0","","",""
"721","12047301","Kerzell Ortsmitte","","50.48642","9.670103","1818","","0","","",""
"722","12047302","Kerzell Ortsmitte","","50.486438","9.669705","1818","","0","","",""
"723","12024701","Keulos Haunestraße","","50.540558","9.74211","2045","","0","","",""
"724","12024702","Keulos Haunestraße","","50.540283","9.742142","2045","","0","","",""
"725","12024901","Keulos Am Noppen","","50.542507","9.73551","2045","","0","","",""
"726","12024902","Keulos Am Noppen","","50.542543","9.735627","2045","","0","","",""
"727","12228501","Kleinfischbach","","50.624843","10.073763","1710","","0","","",""
"728","12098101","Kirchhasel Dorfplatz","","50.701157","9.800917","1645","","0","","",""
"729","12230201","Kirchhasel Georgstraße","","50.699972","9.802543","1645","","0","","",""
"730","12230202","Kirchhasel Georgstraße","","50.700213","9.803115","1645","","0","","",""
"731","12230401","Kirchhasel Neuwirtshaus","","50.699172","9.815558","1645","","0","","",""
"732","12230402","Kirchhasel Neuwirtshaus","","50.69922","9.815407","1645","","0","","",""
"733","12094201","Kleinsassen Kunststation","","50.554068","9.875845","1701","","0","","",""
"734","12094202","Kleinsassen Kunststation","","50.554045","9.875912","1701","","0","","",""
"735","12022801","Kleinsassen Rhönringstraße","","50.551502","9.874023","1701","","0","","",""
"736","12022802","Kleinsassen Rhönringstraße","","50.55147","9.874027","1701","","0","","",""
"737","12093301","Kleinlüder Karlstraße","","50.545615","9.517962","2122","","0","","",""
"738","12093302","Kleinlüder Karlstraße","","50.545492","9.51817","2122","","0","","",""
"739","12095701","Kleinlüder Kirche","","50.548968","9.515498","2122","","0","","",""
"740","12039801","Kleinlüder Mühlenstraße","","50.54773","9.51612","2122","","0","","",""
"741","12039802","Kleinlüder Mühlenstraße","","50.548123","9.515992","2122","","0","","",""
"742","12208801","Fulda Kohlhaus Ortesweg","","50.528533","9.67932","2001","","0","","",""
"743","12208802","Fulda Kohlhaus Ortesweg","","50.528595","9.679333","2001","","0","","",""
"744","12012401","Körnbach Dittlofroder Straße","","50.754967","9.765757","1653","","0","","",""
"745","12012402","Körnbach Dittlofroder Straße","","50.754925","9.765865","1653","","0","","",""
"746","12221701","Künzell Sieben Welten","","50.538618","9.72249","2030","","0","","",""
"747","12048401","Künzell Abzweig Pilgerzell","","50.528922","9.731082","2030","","0","","",""
"748","12048402","Künzell Abzweig Pilgerzell","","50.529035","9.730517","2030","","0","","",""
"749","12224201","Künzell Brandenburger Straße","","50.551626524","9.725769013","2001","","0","","",""
"750","12224202","Künzell Brandenburger Straße","","50.551627","9.725768","2001","","0","","",""
"751","12025101","Künzell Dicker Turm","","50.532743","9.722163","2030","","0","","",""
"752","12025102","Künzell Dicker Turm","","50.532658","9.722228","2030","","0","","",""
"753","12028301","Künzell Dirloser Str","","50.533943","9.722546","2030","","0","","",""
"754","12221501","Künzell Eisenacher Straße","","50.537777","9.71416","2030","","0","","",""
"755","12206901","Künzell Fuldaer Straße","","50.54423","9.711398","2030","","0","","",""
"756","12206902","Künzell Fuldaer Straße","","50.544547","9.71132","2030","","0","","",""
"757","12208901","Künzell Gemeindezentrum","","50.540115","9.712357","2030","","0","","",""
"758","12208902","Künzell Gemeindezentrum","","50.54003","9.712048","2030","","0","","",""
"759","12206801","Künzell Grezzbachstraße","","50.544153","9.715708","2030","","0","","",""
"760","12206802","Künzell Grezzbachstraße","","50.544123","9.715798","2030","","0","","",""
"761","12222001","Künzell Harbacher Weg","","50.543032","9.720252","2030","","0","","",""
"762","12207002","Künzell Justus-Liebig-Center","","50.552273","9.720795","2001","","0","","",""
"763","12221201","Künzell Kastanienweg","","50.54268316","9.7284244","2030","","0","","",""
"764","12221202","Künzell Kastanienweg","","50.54252975","9.728287607","2030","","0","","",""
"765","12206701","Künzell Keuloser Straße","","50.544578","9.722283","2030","","0","","",""
"766","12206702","Künzell Keuloser Straße","","50.544572","9.722347","2030","","0","","",""
"767","12015901","Künzell Lanneshof","","50.553343","9.737788","2078","","0","","",""
"768","12015902","Künzell Lanneshof","","50.55321","9.737898","2078","","0","","",""
"769","12221401","Lahrbach Eisenacher Straße","","50.622348","10.004752","1710","","0","","",""
"770","12221402","Lahrbach Eisenacher Straße","","50.622437","10.004943","1710","","0","","",""
"771","12023801","Lahrbach Lindenplatz","","50.621225","10.003208","1710","","0","","",""
"772","12200201","Lehnerz Burgweg","","50.571580102","9.699433744","2001","","0","","",""
"773","12200202","Lehnerz Burgweg","","50.571316909","9.699213803","2001","","0","","",""
"774","12200701","Lehnerz EDAG","","50.575157","9.70574","2001","","0","","",""
"775","12200702","Lehnerz EDAG","","50.575182","9.705802","2001","","0","","",""
"776","12030301","Lehnerz Gewerbegebiet","","50.574785","9.69088","2001","","0","","",""
"777","12016501","Lehnerz An der Grillenburg","","50.57389","9.70136","2001","","0","","",""
"778","12016502","Lehnerz An der Grillenburg","","50.574353","9.701755","2001","","0","","",""
"779","12028701","Lehnerz Marie-Curie-Straße","","50.572753","9.690071","2001","","0","","",""
"780","12200101","Lehnerz Steinauer Straße","","50.573608","9.7027","2001","","0","","",""
"781","12200102","Lehnerz Steinauer Straße","","50.573837","9.703003","2001","","0","","",""
"782","12012501","Leimbach Betzenroder Straße","","50.749208","9.789772","1653","","0","","",""
"783","12012502","Leimbach Betzenroder Straße","","50.749055","9.789823","1653","","0","","",""
"784","12011201","Leibolz","","50.753417","9.822283","1653","","0","","",""
"785","12011202","Leibolz","","50.753283","9.822297","1653","","0","","",""
"786","12097601","Leimbach Malgeser Straße","","50.747848","9.790102","1653","","0","","",""
"787","12097602","Leimbach Malgeser Straße","","50.74776","9.790037","1653","","0","","",""
"788","12095501","Leibolz Mittelstraße","","50.751135","9.82068","1653","","0","","",""
"789","12095502","Leibolz Mittelstraße","","50.751172","9.820777","1653","","0","","",""
"790","12023501","Langenbieber Bieberstein","","50.572672","9.859827","2083","","0","","",""
"791","12023502","Langenbieber Bieberstein","","50.572533","9.859927","2083","","0","","",""
"792","12238301","Langenbieber Hofbieberer Straße","","50.574113","9.837125","2083","","0","","",""
"793","12238302","Langenbieber Hofbieberer Straße","","50.574193","9.837127","2083","","0","","",""
"794","12023401","Langenbieber Ortsmitte","","50.573327","9.833877","2083","","0","","",""
"795","12023402","Langenbieber Ortsmitte","","50.573348","9.833855","2083","","0","","",""
"796","12090601","Langenbieber Wadbergstraße","","50.569693","9.831455","2083","","0","","",""
"797","12090602","Langenbieber Wadbergstraße","","50.569775","9.83151","2083","","0","","",""
"798","12028201","Liebhards","","50.56671","9.949172","1740","","0","","",""
"799","12028203","Liebhards","","50.566302","9.94927","1740","","0","","",""
"800","12239101","Liebhards Am Felsenkeller","","50.566987","9.94836","1740","","0","","",""
"801","12239102","Liebhards Am Felsenkeller","","50.566975","9.948472","1740","","0","","",""
"802","12225401","Liebhards Steinbach","","50.557368","9.920265","1740","","0","","",""
"803","12225402","Liebhards Steinbach","","50.557347","9.92026","1740","","0","","",""
"804","12010001","Langenschwarz Hauptstraße","","50.719367","9.632898","1613","","0","","",""
"805","12093501","Löschenrod Ortsmitte","","50.497633","9.678845","1802","","0","","",""
"806","12056201","Lütterz","","50.594828","9.595661","2109","","0","","",""
"807","12056202","Lütterz","","50.594908","9.595717","2109","","0","","",""
"808","12216601","Maberzell Am Berg","","50.565921","9.624715","2001","","0","","",""
"809","12229701","Mittelaschenbach Bachstraße","","50.646037","9.860175","1648","","0","","",""
"810","12098901","Mittelaschenbach Haselsteiner Straße","","50.645278","9.857848","1648","","0","","",""
"811","12098902","Mittelaschenbach Haselsteiner Straße","","50.644957","9.857362","1648","","0","","",""
"812","12201501","Maberzell Am Karlshof","","50.564397","9.63726","2001","","0","","",""
"813","12201502","Maberzell Am Karlshof","","50.564565","9.636705","2001","","0","","",""
"814","12201601","Maberzell Nikolaus-Seng-Straße","","50.563332","9.630727","2001","","0","","",""
"815","12201602","Maberzell Nikolaus-Seng-Straße","","50.562513","9.631113","2001","","0","","",""
"816","12202501","Maberzell Zum Schulzenberg","","50.560378","9.633863","2001","","0","","",""
"817","12202502","Maberzell Zum Schulzenberg","","50.560537","9.633188","2001","","0","","",""
"818","12234901","Maberzell Am Schlüsselacker","","50.558638","9.636087","2001","","0","","",""
"819","12234902","Maberzell Am Schlüsselacker","","50.558508","9.636145","2001","","0","","",""
"820","12214501","Maberzell Am Trätzberg","","50.583348","9.627733","2001","","0","","",""
"821","12214401","Maberzell Am Weiher","","50.58109","9.62435","2001","","0","","",""
"822","12214402","Maberzell Am Weiher","","50.580942","9.624243","2001","","0","","",""
"823","12099301","Mackenzell Hünfelder Straße","","50.661127","9.786067","1645","","0","","",""
"824","12099302","Mackenzell Hünfelder Straße","","50.660888","9.786357","1645","","0","","",""
"825","12229201","Mackenzell Schule","","50.656902","9.789172","1645","","0","","",""
"826","12229202","Mackenzell Schule","","50.657015","9.789132","1645","","0","","",""
"827","12015401","Margretenhaun Backhaus","","50.56561","9.76034","2035","","0","","",""
"828","12015402","Margretenhaun Backhaus","","50.56552","9.759793","2035","","0","","",""
"829","12068201","Magdlos Berishof","","50.427822","9.536337","1925","","0","","",""
"830","12068202","Magdlos Berishof","","50.427707","9.536338","1925","","0","","",""
"831","12039001","Magdlos","","50.425875","9.514283","1925","","0","","",""
"832","12038901","Magdlos Federwisch","","50.426225","9.524347","1925","","0","","",""
"833","12038902","Magdlos Federwisch","","50.426282","9.524215","1925","","0","","",""
"834","12015601","Margretenhaun Am Zillbach","","50.565595","9.767877","2035","","0","","",""
"835","12015602","Margretenhaun Am Zillbach","","50.565743","9.768565","2035","","0","","",""
"836","12237701","Maiersbach","","50.465087","9.902912","1847","","0","","",""
"837","12237901","Maiersbach Rhönakademie","","50.470495","9.877952","1847","","0","","",""
"838","12238201","Maiersbach Wachtküppel","","50.467652","9.889177","1847","","0","","",""
"839","12012601","Malges","","50.731133","9.801005","1629","","0","","",""
"840","12012602","Malges","","50.730218","9.802312","1629","","0","","",""
"841","12012603","Malges","","50.72962","9.801092","1629","","0","","",""
"842","12020301","Malkes","","50.557233","9.581905","2001","","0","","",""
"843","12053501","Marbach Bachstraße","","50.618575","9.718505","2065","","0","","",""
"844","12234601","Marbach Damian-Schmitt-Straße","","50.618752","9.724198","2065","","0","","",""
"845","12098301","Marbach Im Eichsfeld","","50.61454","9.71775","2065","","0","","",""
"846","12014401","Marbach Kiliansplatz","","50.620468","9.720908","2065","","0","","",""
"847","12053601","Marbach Tromliedeweg","","50.621958","9.724435","2065","","0","","",""
"848","12226201","Melperts Kreuzbergstraße","","50.513292","10.016867","1747","","0","","",""
"849","12226202","Melperts Kreuzbergstraße","","50.512603","10.016375","1747","","0","","",""
"850","12222501","Melperts Ortsmitte","","50.51298","10.012103","1747","","0","","",""
"851","12045601","Melzdorf","","50.57878","9.750497","2035","","0","","",""
"852","12073301","Mengers","","50.795423","9.785922","1663","","0","","",""
"853","12063501","Michelsrombach Königsküppel","","50.659403","9.673672","1601","","0","","",""
"854","12012801","Michelsrombach Ortsmitte","","50.662513","9.660788","1601","","0","","",""
"855","12014201","Michelsrombach Schule","","50.6602","9.664897","1601","","0","","",""
"856","12225601","Milseburg Haltepunkt","","50.559375","9.906955","1728","","0","","",""
"857","12225602","Milseburg Haltepunkt","","50.559387","9.906925","1728","","0","","",""
"858","12019901","Mittelrode","","50.540465","9.607293","2001","","0","","",""
"859","12019902","Mittelrode","","50.540567","9.607443","2001","","0","","",""
"860","12067701","Mittelkalbach Bucheller","","50.400502","9.625217","1901","","0","","",""
"861","12067601","Mittelkalbach Grashof","","50.405447","9.62598","1901","","0","","",""
"862","10810201","Mittelkalbach Hofwiese","","50.427085","9.63946","1901","","0","","",""
"863","10810202","Mittelkalbach Hofwiese","","50.42672","9.639017","1901","","0","","",""
"864","12036301","Mittelkalbach Sebastianstraße","","50.419997","9.647125","1901","","0","","",""
"865","10811401","Mittelkalbach Veitsteinbacher Straße","","50.423258","9.641038","1901","","0","","",""
"866","12067501","Mittelkalbach Gemeindeverwaltung","","50.423782","9.641273","1901","","0","","",""
"867","12024501","Mollartshof","","50.624227","9.998833","1710","","0","","",""
"868","12024502","Mollartshof","","50.624253","9.999028","1710","","0","","",""
"869","12229101","Molzbach Ortsmitte","","50.666557","9.800952","1645","","0","","",""
"870","12229102","Molzbach Ortsmitte","","50.666516","9.800915","1645","","0","","",""
"871","12097801","Morles Hauptstraße","","50.629555","9.849955","1648","","0","","",""
"872","12097802","Morles Hauptstraße","","50.629435","9.850237","1648","","0","","",""
"873","12088101","Morles Ortsmitte","","50.629103","9.848245","1648","","0","","",""
"874","12088102","Morles Ortsmitte","","50.62811","9.847775","1648","","0","","",""
"875","12237801","Mosbach","","50.444353","9.94789","1847","","0","","",""
"876","12225201","Mittelrupsroth","","50.546623","9.93503","1728","","0","","",""
"877","12225202","Mittelrupsroth","","50.54663","9.935","1728","","0","","",""
"878","12040601","Müs Eichenauer Straße","","50.594985","9.504853","2109","","0","","",""
"879","12040602","Müs Eichenauer Straße","","50.594928","9.504852","2109","","0","","",""
"880","12040501","Müs Ortsmitte","","50.59096","9.504348","2109","","0","","",""
"881","12040502","Müs Ortsmitte","","50.591018","9.504415","2109","","0","","",""
"882","12092001","Neustädtges","","50.621257","9.992972","1710","","0","","",""
"883","12092002","Neustädtges","","50.621513","9.993373","1710","","0","","",""
"884","12227801","Neuswarts","","50.659328","9.970973","1710","","0","","",""
"885","12065701","Neuhof Alte Heerstraße","","50.461408","9.618697","1920","","0","","",""
"886","12065702","Neuhof Alte Heerstraße","","50.461447","9.618703","1920","","0","","",""
"887","12065901","Neuhof Albert-Schweitzer-Schule","","50.44906","9.611722","1920","","0","","",""
"888","11105001","Neuhof Bahnhof","","50.452404764","9.619725198","1920","","0","","",""
"889","11105009","Neuhof Bahnhof","","50.452404764","9.619725198","1920","","0","","",""
"890","12064201","Neuhof Engelsburg","","50.458058","9.62962","1920","","0","","",""
"891","12064202","Neuhof Engelsburg","","50.458041","9.629739","1920","","0","","",""
"892","12035001","Neuhof Erlenhöfe","","50.432112","9.612493","1920","","0","","",""
"893","12035002","Neuhof Erlenhöfe","","50.432193","9.612808","1920","","0","","",""
"894","12065801","Neuhof Gieseler Straße","","50.458655","9.610562","1920","","0","","",""
"895","12065802","Neuhof Gieseler Straße","","50.458543","9.610505","1920","","0","","",""
"896","12055101","Neuhof Lindenweg","","50.458682","9.616905","1920","","0","","",""
"897","12055102","Neuhof Lindenweg","","50.45784","9.616137","1920","","0","","",""
"898","12034701","Neuhof Opperz","","50.449368","9.619202","1920","","0","","",""
"899","12034702","Neuhof Opperz","","50.449613","9.619498","1920","","0","","",""
"900","12034801","Neuhof Rettungszentrum","","50.444935","9.626112","1946","","0","","",""
"901","12034802","Neuhof Rettungszentrum","","50.444873","9.62628","1946","","0","","",""
"902","12091601","Neuhof Rommerzer Straße","","50.454027","9.610295","1920","","0","","",""
"903","12091602","Neuhof Rommerzer Straße","","50.454795","9.612323","1920","","0","","",""
"904","12066101","Neuhof Schlossschule","","50.453325","9.616487","1920","","0","","",""
"905","12091501","Neuhof Wiesenweg","","50.454862","9.60352","1920","","0","","",""
"906","12091502","Neuhof Wiesenweg","","50.454822","9.603757","1920","","0","","",""
"907","12034401","Neuhof Zollweg","","50.452895","9.61614","1920","","0","","",""
"908","12034402","Neuhof Zollweg","","50.454007","9.61448","1920","","0","","",""
"909","12034901","Neuhof J.-Kep.-Schule","","50.446772915","9.630783945","1946","","0","","",""
"910","12034902","Neuhof J.-Kep.-Schule","","50.446809637","9.630423188","1946","","0","","",""
"911","12034903","Neuhof J.-Kep.-Schule","","50.446871979","9.629859924","1946","","0","","",""
"912","12034904","Neuhof J.-Kep.-Schule","","50.446907848","9.629520625","1946","","0","","",""
"913","12034905","Neuhof J.-Kep.-Schule","","50.446607237","9.629483074","1946","","0","","",""
"914","12034906","Neuhof J.-Kep.-Schule","","50.446574784","9.629819691","1946","","0","","",""
"915","12034907","Neuhof J.-Kep.-Schule","","50.446510733","9.630378932","1946","","0","","",""
"916","12034908","Neuhof J.-Kep.-Schule","","50.446485113","9.630584121","1946","","0","","",""
"917","12034909","Neuhof J.-Kep.-Schule","","50.446809637","9.629177302","1946","","0","","",""
"918","12202201","Niederröder Höhe","","50.524963","9.618165","2001","","0","","",""
"919","12223701","Niederrode Ortsmitte","","50.528914","9.619319","2001","","0","","",""
"920","12223702","Niederrode Ortsmitte","","50.528797","9.619794","2001","","0","","",""
"921","12023201","Niederbieber","","50.580038","9.802552","2074","","0","","",""
"922","12023202","Niederbieber","","50.580102","9.802332","2074","","0","","",""
"923","12212101","Niesig Gerloser Weg","","50.574107","9.674957","2001","","0","","",""
"924","12212102","Niesig Gerloser Weg","","50.574742","9.675718","2001","","0","","",""
"925","12212104","Niesig Gerloser Weg","","50.573452","9.674262","2001","","0","","",""
"926","12092401","Niesig Am Gerlos","","50.581868","9.673983","2001","","0","","",""
"927","12202301","Niesig Lehnerzer Straße","","50.577532","9.680953","2001","","0","","",""
"928","12202302","Niesig Lehnerzer Straße","","50.577848","9.681313","2001","","0","","",""
"929","12202401","Niesig Am Sandberg","","50.580377","9.67988","2001","","0","","",""
"930","12202402","Niesig Am Sandberg","","50.580588","9.679573","2001","","0","","",""
"931","12210201","Niesig Ottilienschule","","50.57729332","9.680152684","2001","","0","","",""
"932","12210202","Niesig Ottilienschule","","50.577180051","9.679972976","2001","","0","","",""
"933","12210001","Niesig Im Wiesengrund","","50.57181","9.67689","2001","","0","","",""
"934","12210002","Niesig Im Wiesengrund","","50.572047","9.676822","2001","","0","","",""
"935","12045101","Niederkalbach Gartenstraße","","50.43377","9.637105","1901","","0","","",""
"936","12045102","Niederkalbach Gartenstraße","","50.433437","9.636972","1901","","0","","",""
"937","10810101","Niederkalbach Kirche","","50.436725","9.637168","1901","","0","","",""
"938","10810102","Niederkalbach Kirche","","50.437538","9.636863","1901","","0","","",""
"939","12224801","Neuschwambach","","50.59413","9.98099","1713","","0","","",""
"940","12224802","Neuschwambach","","50.594255","9.980862","1713","","0","","",""
"941","12013601","Nüst Brückenmühle","","50.66166","9.754613","1645","","0","","",""
"942","12013602","Nüst Brückenmühle","","50.66154","9.754502","1645","","0","","",""
"943","12013301","Nüst","","50.660153","9.761648","1645","","0","","",""
"944","12013302","Nüst","","50.660192","9.761672","1645","","0","","",""
"945","12229801","Oberaschenbach","","50.654853","9.864782","1648","","0","","",""
"946","12225501","Oberbernhards","","50.556743","9.903765","1728","","0","","",""
"947","12225502","Oberbernhards","","50.556723","9.9037","1728","","0","","",""
"948","12014101","Oberfeld","","50.650308","9.697127","1601","","0","","",""
"949","12014102","Oberfeld","","50.650263","9.697187","1601","","0","","",""
"950","12096501","Obernhausen","","50.479583","9.943303","1847","","0","","",""
"951","12096502","Obernhausen","","50.479622","9.943158","1847","","0","","",""
"952","12021901","Obernüst","","50.616243","9.937258","1725","","0","","",""
"953","12021902","Obernüst","","50.616228","9.93723","1725","","0","","",""
"954","12022401","Obernüst Königsmühle","","50.614075","9.927533","1725","","0","","",""
"955","12022402","Obernüst Königsmühle","","50.61405","9.927483","1725","","0","","",""
"956","12020001","Oberrode Hubertusring","","50.540388","9.591717","2001","","0","","",""
"957","12020002","Oberrode Hubertusring","","50.540423","9.591777","2001","","0","","",""
"958","12215701","Oberrode Landesstraße","","50.540763","9.59324","2001","","0","","",""
"959","12215702","Oberrode Landesstraße","","50.541169","9.590504","2001","","0","","",""
"960","12234401","Oberrode Oberroder Straße","","50.537857","9.583425","2001","","0","","",""
"961","12234301","Oberrode Sandweg","","50.533758","9.578455","2001","","0","","",""
"962","12019702","Oberrode Am Strauch","","50.538883","9.585775","2001","","0","","",""
"963","12234201","Oberrode Am Vemel","","50.539252","9.582842","2001","","0","","",""
"964","12011701","Oberweisenborn","","50.787322","9.826202","1663","","0","","",""
"965","12036401","Oberkalbach Balzermühle","","50.409567","9.662738","1901","","0","","",""
"966","12064301","Oberkalbach Kirche","","50.405002","9.67426","1901","","0","","",""
"967","12064302","Oberkalbach Kirche","","50.404868","9.67514","1901","","0","","",""
"968","12068001","Oberkalbach Zum Taufstein","","50.403985","9.680085","1901","","0","","",""
"969","12022501","Obernüst Nüsterrasen","","50.617272","9.955538","1758","","0","","",""
"970","12022502","Obernüst Nüsterrasen","","50.617247","9.955335","1758","","0","","",""
"971","12022301","Obernüst Wallings","","50.62077","9.913802","1640","","0","","",""
"972","12022302","Obernüst Wallings","","50.62038","9.913758","1640","","0","","",""
"973","12013001","Oberrombach Forsthausstraße","","50.65851","9.684018","1601","","0","","",""
"974","12013002","Oberrombach Forsthausstraße","","50.65833","9.68585","1601","","0","","",""
"975","12055801","Oberrombach Oberfelder Straße","","50.657222","9.686802","1601","","0","","",""
"976","12055802","Oberrombach Oberfelder Straße","","50.657363","9.686395","1601","","0","","",""
"977","12225301","Oberrupsroth","","50.542505","9.939925","1728","","0","","",""
"978","12225302","Oberrupsroth","","50.542843","9.939705","1728","","0","","",""
"979","12227301","Oberrückersbach","","50.610448","9.965467","1713","","0","","",""
"980","12227302","Oberrückersbach","","50.610402","9.965507","1713","","0","","",""
"981","12039301","Stork Oberstork","","50.41656","9.488177","1925","","0","","",""
"982","12236801","Petersberg Am Rabenstein","","50.574922","9.706578","2078","","0","","",""
"983","12236802","Petersberg Am Rabenstein","","50.575019","9.706689","2078","","0","","",""
"984","12098601","Petersberg Bastheimstraße","","50.552606","9.704886","2055","","0","","",""
"985","12203001","Petersberg Berufsbildungszentrum","","50.56686","9.699142","2078","","0","","",""
"986","12203002","Petersberg Berufsbildungszentrum","","50.566797","9.699052","2078","","0","","",""
"987","12204701","Petersberg Dipperzer Straße","","50.553715","9.719233","2078","","0","","",""
"988","12204702","Petersberg Dipperzer Straße","","50.553592","9.716938","2078","","0","","",""
"989","10809501","Fulda St. Johannes-Kirche","","50.553391647","9.711393714","2055","","0","","",""
"990","10809502","Fulda St. Johannes-Kirche","","50.553124944","9.710595757","2055","","0","","",""
"991","12015301","Petersberg Horwieden","","50.565142","9.744367","2078","","0","","",""
"992","12015302","Petersberg Horwieden","","50.565005","9.74426","2078","","0","","",""
"993","12093801","Petersberg Hövelstraße","","50.554872","9.706353","2078","","0","","",""
"994","12093802","Petersberg Hövelstraße","","50.554903","9.706482","2078","","0","","",""
"995","12207001","Künzell Justus-Liebig-Center","","50.552333","9.720573","2001","","0","","",""
"996","12016601","Petersberg Konrad-Adenauer-Schule","","50.566636","9.704142","2078","","0","","",""
"997","12016602","Petersberg Konrad-Adenauer-Schule","","50.566572375","9.704481661","2078","","0","","",""
